WY,Date,Q_mean
1932,5/24/1932,4050
1932,5/25/1932,3450
1932,5/26/1932,3350
1932,5/27/1932,3260
1932,5/28/1932,3160
1932,5/29/1932,9650
1932,5/30/1932,7840
1932,5/31/1932,5300
1932,6/1/1932,3950
1932,6/2/1932,3160
1932,6/3/1932,2980
1932,6/4/1932,2620
1932,6/5/1932,2540
1932,6/6/1932,2450
1932,6/7/1932,2290
1932,6/8/1932,2450
1932,6/9/1932,2290
1932,6/10/1932,2220
1932,6/11/1932,2140
1932,6/12/1932,2290
1932,6/13/1932,5520
1932,6/14/1932,11200
1932,6/15/1932,14800
1932,6/16/1932,12200
1932,6/17/1932,8450
1932,6/18/1932,5970
1932,6/19/1932,4360
1932,6/20/1932,4580
1932,6/21/1932,4470
1932,6/22/1932,3650
1932,6/23/1932,3450
1932,6/24/1932,3160
1932,6/25/1932,3160
1932,6/26/1932,2800
1932,6/27/1932,2450
1932,6/28/1932,2300
1932,6/29/1932,2710
1932,6/30/1932,2220
1932,7/1/1932,2450
1932,7/2/1932,2800
1932,7/3/1932,2450
1932,7/4/1932,2290
1932,7/5/1932,2310
1932,7/6/1932,2290
1932,7/7/1932,1670
1932,7/8/1932,1800
1932,7/9/1932,1930
1932,7/10/1932,1930
1932,7/11/1932,2290
1932,7/12/1932,1930
1932,7/13/1932,1730
1932,7/14/1932,1670
1932,7/15/1932,1540
1932,7/16/1932,1240
1932,7/17/1932,1280
1932,7/18/1932,1530
1932,7/19/1932,1610
1932,7/20/1932,3260
1932,7/21/1932,2890
1932,7/22/1932,2000
1932,7/23/1932,1670
1932,7/24/1932,1430
1932,7/25/1932,1390
1932,7/26/1932,1240
1932,7/27/1932,1420
1932,7/28/1932,1610
1932,7/29/1932,1410
1932,7/30/1932,2000
1932,7/31/1932,1930
1932,8/1/1932,2540
1932,8/2/1932,2220
1932,8/3/1932,1860
1932,8/4/1932,1430
1932,8/5/1932,2590
1932,8/6/1932,2000
1932,8/7/1932,2980
1932,8/8/1932,2540
1932,8/9/1932,2290
1932,8/10/1932,3520
1932,8/11/1932,2730
1932,8/12/1932,1860
1932,8/13/1932,1670
1932,8/14/1932,1480
1932,8/15/1932,1610
1932,8/16/1932,1290
1932,8/17/1932,1170
1932,8/18/1932,951
1932,8/19/1932,1000
1932,8/20/1932,1040
1932,8/21/1932,920
1932,8/22/1932,818
1932,8/23/1932,798
1932,8/24/1932,1130
1932,8/25/1932,1080
1932,8/26/1932,910
1932,8/27/1932,828
1932,8/28/1932,800
1932,8/29/1932,700
1932,8/30/1932,700
1932,8/31/1932,650
1932,9/1/1932,700
1932,9/2/1932,700
1932,9/3/1932,869
1932,9/4/1932,718
1932,9/5/1932,955
1932,9/6/1932,2000
1932,9/7/1932,1730
1932,9/8/1932,3070
1932,9/9/1932,2540
1932,9/10/1932,1930
1932,9/11/1932,1420
1932,9/12/1932,1020
1932,9/13/1932,848
1932,9/14/1932,768
1932,9/15/1932,720
1932,9/16/1932,668
1932,9/17/1932,678
1932,9/18/1932,610
1932,9/19/1932,534
1932,9/20/1932,593
1932,9/21/1932,472
1932,9/22/1932,505
1932,9/23/1932,528
1932,9/24/1932,481
1932,9/25/1932,534
1932,9/26/1932,575
1932,9/27/1932,1210
1932,9/28/1932,1260
1932,9/29/1932,962
1932,9/30/1932,1020
1933,10/1/1932,1320
1933,10/2/1932,2000
1933,10/3/1932,1860
1933,10/4/1932,1380
1933,10/5/1932,1210
1933,10/6/1932,1260
1933,10/7/1932,2060
1933,10/8/1932,3110
1933,10/9/1932,3850
1933,10/10/1932,3950
1933,10/11/1932,2800
1933,10/12/1932,2000
1933,10/13/1932,1730
1933,10/14/1932,1480
1933,10/15/1932,1310
1933,10/16/1932,1260
1933,10/17/1932,1610
1933,10/18/1932,11000
1933,10/19/1932,43700
1933,10/20/1932,64800
1933,10/21/1932,82600
1933,10/22/1932,26600
1933,10/23/1932,8590
1933,10/24/1932,6950
1933,10/25/1932,5300
1933,10/26/1932,4930
1933,10/27/1932,4810
1933,10/28/1932,4700
1933,10/29/1932,5300
1933,10/30/1932,7550
1933,10/31/1932,6110
1933,11/1/1932,4930
1933,11/2/1932,13200
1933,11/3/1932,29000
1933,11/4/1932,23800
1933,11/5/1932,11700
1933,11/6/1932,8450
1933,11/7/1932,7550
1933,11/8/1932,15600
1933,11/9/1932,18600
1933,11/10/1932,16900
1933,11/11/1932,22100
1933,11/12/1932,25400
1933,11/13/1932,15000
1933,11/14/1932,10400
1933,11/15/1932,8450
1933,11/16/1932,7550
1933,11/17/1932,6530
1933,11/18/1932,5430
1933,11/19/1932,6110
1933,11/20/1932,9950
1933,11/21/1932,19000
1933,11/22/1932,19900
1933,11/23/1932,11800
1933,11/24/1932,9090
1933,11/25/1932,7550
1933,11/26/1932,6670
1933,11/27/1932,9610
1933,11/28/1932,13600
1933,11/29/1932,11800
1933,11/30/1932,9090
1933,12/1/1932,7100
1933,12/2/1932,6110
1933,12/3/1932,5700
1933,12/4/1932,5430
1933,12/5/1932,5430
1933,12/6/1932,4810
1933,12/7/1932,4580
1933,12/8/1932,4470
1933,12/9/1932,4470
1933,12/10/1932,4260
1933,12/11/1932,4360
1933,12/12/1932,4810
1933,12/13/1932,7070
1933,12/14/1932,10700
1933,12/15/1932,16000
1933,12/16/1932,16000
1933,12/17/1932,14400
1933,12/18/1932,11100
1933,12/19/1932,8150
1933,12/20/1932,6950
1933,12/21/1932,7400
1933,12/22/1932,7850
1933,12/23/1932,9090
1933,12/24/1932,12900
1933,12/25/1932,19500
1933,12/26/1932,31100
1933,12/27/1932,38500
1933,12/28/1932,38500
1933,12/29/1932,41900
1933,12/30/1932,52800
1933,12/31/1932,57500
1933,1/1/1933,34700
1933,1/2/1933,21300
1933,1/3/1933,17300
1933,1/4/1933,13200
1933,1/5/1933,11400
1933,1/6/1933,10400
1933,1/7/1933,9410
1933,1/8/1933,8770
1933,1/9/1933,8770
1933,1/10/1933,19900
1933,1/11/1933,22200
1933,1/12/1933,19000
1933,1/13/1933,16400
1933,1/14/1933,13200
1933,1/15/1933,11800
1933,1/16/1933,10700
1933,1/17/1933,9730
1933,1/18/1933,9090
1933,1/19/1933,8150
1933,1/20/1933,7850
1933,1/21/1933,7400
1933,1/22/1933,7100
1933,1/23/1933,6810
1933,1/24/1933,6530
1933,1/25/1933,6810
1933,1/26/1933,13700
1933,1/27/1933,16400
1933,1/28/1933,16900
1933,1/29/1933,16000
1933,1/30/1933,13600
1933,1/31/1933,11100
1933,2/1/1933,9730
1933,2/2/1933,8770
1933,2/3/1933,8450
1933,2/4/1933,8150
1933,2/5/1933,8150
1933,2/6/1933,8150
1933,2/7/1933,7850
1933,2/8/1933,8770
1933,2/9/1933,17700
1933,2/10/1933,20400
1933,2/11/1933,16400
1933,2/12/1933,14000
1933,2/13/1933,13600
1933,2/14/1933,13200
1933,2/15/1933,15200
1933,2/16/1933,24100
1933,2/17/1933,21700
1933,2/18/1933,17700
1933,2/19/1933,13600
1933,2/20/1933,12200
1933,2/21/1933,16400
1933,2/22/1933,18100
1933,2/23/1933,17300
1933,2/24/1933,13200
1933,2/25/1933,11100
1933,2/26/1933,10000
1933,2/27/1933,9410
1933,2/28/1933,8450
1933,3/1/1933,7850
1933,3/2/1933,7250
1933,3/3/1933,6950
1933,3/4/1933,6810
1933,3/5/1933,6530
1933,3/6/1933,6110
1933,3/7/1933,6250
1933,3/8/1933,6530
1933,3/9/1933,6530
1933,3/10/1933,8450
1933,3/11/1933,9090
1933,3/12/1933,7250
1933,3/13/1933,6530
1933,3/14/1933,6110
1933,3/15/1933,6110
1933,3/16/1933,9440
1933,3/17/1933,10000
1933,3/18/1933,9410
1933,3/19/1933,10700
1933,3/20/1933,17300
1933,3/21/1933,20400
1933,3/22/1933,22700
1933,3/23/1933,25100
1933,3/24/1933,16900
1933,3/25/1933,12200
1933,3/26/1933,10400
1933,3/27/1933,9410
1933,3/28/1933,9090
1933,3/29/1933,8450
1933,3/30/1933,7850
1933,3/31/1933,7400
1933,4/1/1933,7100
1933,4/2/1933,6950
1933,4/3/1933,6390
1933,4/4/1933,6670
1933,4/5/1933,6950
1933,4/6/1933,6810
1933,4/7/1933,8150
1933,4/8/1933,9090
1933,4/9/1933,10700
1933,4/10/1933,10000
1933,4/11/1933,8150
1933,4/12/1933,8150
1933,4/13/1933,13600
1933,4/14/1933,21700
1933,4/15/1933,15600
1933,4/16/1933,11400
1933,4/17/1933,19600
1933,4/18/1933,32600
1933,4/19/1933,28500
1933,4/20/1933,20400
1933,4/21/1933,18600
1933,4/22/1933,22200
1933,4/23/1933,20400
1933,4/24/1933,15200
1933,4/25/1933,12500
1933,4/26/1933,10700
1933,4/27/1933,9730
1933,4/28/1933,8770
1933,4/29/1933,8150
1933,4/30/1933,7550
1933,5/1/1933,7100
1933,5/2/1933,6950
1933,5/3/1933,6390
1933,5/4/1933,6810
1933,5/5/1933,7550
1933,5/6/1933,10900
1933,5/7/1933,17300
1933,5/8/1933,19900
1933,5/9/1933,13200
1933,5/10/1933,10000
1933,5/11/1933,8770
1933,5/12/1933,8450
1933,5/13/1933,8770
1933,5/14/1933,9090
1933,5/15/1933,10400
1933,5/16/1933,9090
1933,5/17/1933,11100
1933,5/18/1933,10700
1933,5/19/1933,9090
1933,5/20/1933,7100
1933,5/21/1933,6250
1933,5/22/1933,6810
1933,5/23/1933,7850
1933,5/24/1933,8450
1933,5/25/1933,7100
1933,5/26/1933,5430
1933,5/27/1933,5050
1933,5/28/1933,4930
1933,5/29/1933,5300
1933,5/30/1933,4930
1933,5/31/1933,8480
1933,6/1/1933,20800
1933,6/2/1933,18900
1933,6/3/1933,11300
1933,6/4/1933,6950
1933,6/5/1933,5300
1933,6/6/1933,4810
1933,6/7/1933,4050
1933,6/8/1933,4050
1933,6/9/1933,3650
1933,6/10/1933,3850
1933,6/11/1933,4150
1933,6/12/1933,3950
1933,6/13/1933,4700
1933,6/14/1933,4260
1933,6/15/1933,3750
1933,6/16/1933,3350
1933,6/17/1933,3350
1933,6/18/1933,2890
1933,6/19/1933,2710
1933,6/20/1933,2710
1933,6/21/1933,2620
1933,6/22/1933,2290
1933,6/23/1933,2220
1933,6/24/1933,2220
1933,6/25/1933,2290
1933,6/26/1933,2600
1933,6/27/1933,6530
1933,6/28/1933,5560
1933,6/29/1933,5050
1933,6/30/1933,5050
1933,7/1/1933,3850
1933,7/2/1933,3160
1933,7/3/1933,3650
1933,7/4/1933,3650
1933,7/5/1933,3350
1933,7/6/1933,2890
1933,7/7/1933,2980
1933,7/8/1933,2540
1933,7/9/1933,2290
1933,7/10/1933,2220
1933,7/11/1933,2290
1933,7/12/1933,2370
1933,7/13/1933,2450
1933,7/14/1933,5430
1933,7/15/1933,3850
1933,7/16/1933,2890
1933,7/17/1933,2450
1933,7/18/1933,2220
1933,7/19/1933,2220
1933,7/20/1933,2070
1933,7/21/1933,2800
1933,7/22/1933,2450
1933,7/23/1933,2980
1933,7/24/1933,2800
1933,7/25/1933,2620
1933,7/26/1933,2540
1933,7/27/1933,2710
1933,7/28/1933,8880
1933,7/29/1933,9560
1933,7/30/1933,10100
1933,7/31/1933,8450
1933,8/1/1933,6970
1933,8/2/1933,6110
1933,8/3/1933,4140
1933,8/4/1933,5250
1933,8/5/1933,7150
1933,8/6/1933,5060
1933,8/7/1933,4700
1933,8/8/1933,5300
1933,8/9/1933,3530
1933,8/10/1933,2710
1933,8/11/1933,2450
1933,8/12/1933,2800
1933,8/13/1933,2370
1933,8/14/1933,2370
1933,8/15/1933,2290
1933,8/16/1933,2710
1933,8/17/1933,3160
1933,8/18/1933,3160
1933,8/19/1933,4510
1933,8/20/1933,6810
1933,8/21/1933,4580
1933,8/22/1933,3950
1933,8/23/1933,3260
1933,8/24/1933,3160
1933,8/25/1933,3350
1933,8/26/1933,3450
1933,8/27/1933,2980
1933,8/28/1933,2980
1933,8/29/1933,2220
1933,8/30/1933,2070
1933,8/31/1933,1730
1933,9/1/1933,1860
1933,9/2/1933,1850
1933,9/3/1933,1900
1933,9/4/1933,2300
1933,9/5/1933,2750
1933,9/6/1933,3800
1933,9/7/1933,4900
1933,9/8/1933,4400
1933,9/9/1933,3600
1933,9/10/1933,2900
1933,9/11/1933,2300
1933,9/12/1933,1830
1933,9/13/1933,1730
1933,9/14/1933,1930
1933,9/15/1933,1730
1933,9/16/1933,1730
1933,9/17/1933,1670
1933,9/18/1933,1610
1933,9/19/1933,1510
1933,9/20/1933,1670
1933,9/21/1933,1800
1933,9/22/1933,1430
1933,9/23/1933,1410
1933,9/24/1933,1330
1933,9/25/1933,1200
1933,9/26/1933,1270
1933,9/27/1933,1250
1933,9/28/1933,1060
1933,9/29/1933,930
1933,9/30/1933,1000
1934,10/1/1933,962
1934,10/2/1933,1210
1934,10/3/1933,1170
1934,10/4/1933,1060
1934,10/5/1933,1120
1934,10/6/1933,1380
1934,10/7/1933,1540
1934,10/8/1933,1410
1934,10/9/1933,1360
1934,10/10/1933,1200
1934,10/11/1933,1100
1934,10/12/1933,1120
1934,10/13/1933,1070
1934,10/14/1933,1040
1934,10/15/1933,1160
1934,10/16/1933,1130
1934,10/17/1933,1180
1934,10/18/1933,1120
1934,10/19/1933,1260
1934,10/20/1933,1310
1934,10/21/1933,1730
1934,10/22/1933,2140
1934,10/23/1933,1930
1934,10/24/1933,1550
1934,10/25/1933,1410
1934,10/26/1933,1470
1934,10/27/1933,1460
1934,10/28/1933,1410
1934,10/29/1933,1490
1934,10/30/1933,1470
1934,10/31/1933,1390
1934,11/1/1933,1350
1934,11/2/1933,1490
1934,11/3/1933,1500
1934,11/4/1933,1610
1934,11/5/1933,1530
1934,11/6/1933,1670
1934,11/7/1933,1800
1934,11/8/1933,2370
1934,11/9/1933,2450
1934,11/10/1933,2620
1934,11/11/1933,2220
1934,11/12/1933,1860
1934,11/13/1933,1800
1934,11/14/1933,1800
1934,11/15/1933,1800
1934,11/16/1933,1800
1934,11/17/1933,1930
1934,11/18/1933,1800
1934,11/19/1933,1730
1934,11/20/1933,1730
1934,11/21/1933,1730
1934,11/22/1933,1860
1934,11/23/1933,1930
1934,11/24/1933,1930
1934,11/25/1933,2000
1934,11/26/1933,1860
1934,11/27/1933,1930
1934,11/28/1933,1800
1934,11/29/1933,1860
1934,11/30/1933,2000
1934,12/1/1933,1860
1934,12/2/1933,1930
1934,12/3/1933,1800
1934,12/4/1933,1930
1934,12/5/1933,1930
1934,12/6/1933,1860
1934,12/7/1933,2140
1934,12/8/1933,2220
1934,12/9/1933,2370
1934,12/10/1933,2290
1934,12/11/1933,2370
1934,12/12/1933,2220
1934,12/13/1933,2070
1934,12/14/1933,2140
1934,12/15/1933,1930
1934,12/16/1933,2070
1934,12/17/1933,1930
1934,12/18/1933,1930
1934,12/19/1933,1860
1934,12/20/1933,2000
1934,12/21/1933,2290
1934,12/22/1933,3990
1934,12/23/1933,6950
1934,12/24/1933,6810
1934,12/25/1933,3950
1934,12/26/1933,3070
1934,12/27/1933,2710
1934,12/28/1933,2370
1934,12/29/1933,2800
1934,12/30/1933,3160
1934,12/31/1933,2890
1934,1/1/1934,2620
1934,1/2/1934,2450
1934,1/3/1934,2620
1934,1/4/1934,3160
1934,1/5/1934,3350
1934,1/6/1934,3070
1934,1/7/1934,3160
1934,1/8/1934,3160
1934,1/9/1934,3750
1934,1/10/1934,4360
1934,1/11/1934,4470
1934,1/12/1934,4150
1934,1/13/1934,3650
1934,1/14/1934,3260
1934,1/15/1934,3350
1934,1/16/1934,2980
1934,1/17/1934,3070
1934,1/18/1934,2980
1934,1/19/1934,2800
1934,1/20/1934,2620
1934,1/21/1934,2450
1934,1/22/1934,2450
1934,1/23/1934,2450
1934,1/24/1934,2450
1934,1/25/1934,2620
1934,1/26/1934,2540
1934,1/27/1934,2370
1934,1/28/1934,2370
1934,1/29/1934,2290
1934,1/30/1934,2140
1934,1/31/1934,2070
1934,2/1/1934,2140
1934,2/2/1934,2070
1934,2/3/1934,3070
1934,2/4/1934,3160
1934,2/5/1934,3550
1934,2/6/1934,3260
1934,2/7/1934,3260
1934,2/8/1934,2800
1934,2/9/1934,2750
1934,2/10/1934,2700
1934,2/11/1934,2650
1934,2/12/1934,2600
1934,2/13/1934,2550
1934,2/14/1934,2500
1934,2/15/1934,2450
1934,2/16/1934,2800
1934,2/17/1934,2540
1934,2/18/1934,2450
1934,2/19/1934,2370
1934,2/20/1934,2450
1934,2/21/1934,2620
1934,2/22/1934,2800
1934,2/23/1934,2710
1934,2/24/1934,2710
1934,2/25/1934,2980
1934,2/26/1934,3950
1934,2/27/1934,10000
1934,2/28/1934,11800
1934,3/1/1934,11400
1934,3/2/1934,9090
1934,3/3/1934,8450
1934,3/4/1934,20900
1934,3/5/1934,46900
1934,3/6/1934,58200
1934,3/7/1934,58800
1934,3/8/1934,25600
1934,3/9/1934,13500
1934,3/10/1934,11100
1934,3/11/1934,10700
1934,3/12/1934,9730
1934,3/13/1934,8450
1934,3/14/1934,7100
1934,3/15/1934,6670
1934,3/16/1934,6110
1934,3/17/1934,5560
1934,3/18/1934,5180
1934,3/19/1934,4700
1934,3/20/1934,5660
1934,3/21/1934,18100
1934,3/22/1934,21300
1934,3/23/1934,18200
1934,3/24/1934,12900
1934,3/25/1934,10400
1934,3/26/1934,12600
1934,3/27/1934,15200
1934,3/28/1934,21500
1934,3/29/1934,39100
1934,3/30/1934,46400
1934,3/31/1934,34800
1934,4/1/1934,20400
1934,4/2/1934,17300
1934,4/3/1934,14800
1934,4/4/1934,11400
1934,4/5/1934,9410
1934,4/6/1934,8450
1934,4/7/1934,8150
1934,4/8/1934,7400
1934,4/9/1934,8680
1934,4/10/1934,50100
1934,4/11/1934,58600
1934,4/12/1934,39800
1934,4/13/1934,24100
1934,4/14/1934,14400
1934,4/15/1934,10400
1934,4/16/1934,8450
1934,4/17/1934,13600
1934,4/18/1934,22200
1934,4/19/1934,20400
1934,4/20/1934,17300
1934,4/21/1934,13600
1934,4/22/1934,11400
1934,4/23/1934,9730
1934,4/24/1934,8450
1934,4/25/1934,7850
1934,4/26/1934,7100
1934,4/27/1934,6670
1934,4/28/1934,5970
1934,4/29/1934,5300
1934,4/30/1934,5180
1934,5/1/1934,4700
1934,5/2/1934,4470
1934,5/3/1934,4810
1934,5/4/1934,4930
1934,5/5/1934,5180
1934,5/6/1934,5180
1934,5/7/1934,4700
1934,5/8/1934,3950
1934,5/9/1934,3650
1934,5/10/1934,3550
1934,5/11/1934,3450
1934,5/12/1934,3160
1934,5/13/1934,3450
1934,5/14/1934,4260
1934,5/15/1934,3750
1934,5/16/1934,6820
1934,5/17/1934,16000
1934,5/18/1934,15600
1934,5/19/1934,10700
1934,5/20/1934,6530
1934,5/21/1934,4810
1934,5/22/1934,3850
1934,5/23/1934,3450
1934,5/24/1934,3070
1934,5/25/1934,4290
1934,5/26/1934,13300
1934,5/27/1934,15600
1934,5/28/1934,10700
1934,5/29/1934,8450
1934,5/30/1934,8150
1934,5/31/1934,13600
1934,6/1/1934,15200
1934,6/2/1934,15200
1934,6/3/1934,11100
1934,6/4/1934,8150
1934,6/5/1934,7400
1934,6/6/1934,7850
1934,6/7/1934,13200
1934,6/8/1934,18600
1934,6/9/1934,14400
1934,6/10/1934,13200
1934,6/11/1934,9950
1934,6/12/1934,6670
1934,6/13/1934,5830
1934,6/14/1934,5180
1934,6/15/1934,5050
1934,6/16/1934,4580
1934,6/17/1934,4050
1934,6/18/1934,3750
1934,6/19/1934,4050
1934,6/20/1934,7950
1934,6/21/1934,8450
1934,6/22/1934,8150
1934,6/23/1934,5050
1934,6/24/1934,4150
1934,6/25/1934,3550
1934,6/26/1934,3550
1934,6/27/1934,3350
1934,6/28/1934,3450
1934,6/29/1934,2980
1934,6/30/1934,2800
1934,7/1/1934,2370
1934,7/2/1934,2980
1934,7/3/1934,4260
1934,7/4/1934,5560
1934,7/5/1934,5560
1934,7/6/1934,4470
1934,7/7/1934,4260
1934,7/8/1934,3950
1934,7/9/1934,2980
1934,7/10/1934,2620
1934,7/11/1934,2980
1934,7/12/1934,2370
1934,7/13/1934,2710
1934,7/14/1934,5020
1934,7/15/1934,4580
1934,7/16/1934,3650
1934,7/17/1934,5180
1934,7/18/1934,3350
1934,7/19/1934,2370
1934,7/20/1934,2140
1934,7/21/1934,2000
1934,7/22/1934,2370
1934,7/23/1934,2370
1934,7/24/1934,2540
1934,7/25/1934,2710
1934,7/26/1934,2450
1934,7/27/1934,2290
1934,7/28/1934,2450
1934,7/29/1934,2900
1934,7/30/1934,8450
1934,7/31/1934,9090
1934,8/1/1934,8770
1934,8/2/1934,11100
1934,8/3/1934,10100
1934,8/4/1934,5700
1934,8/5/1934,3950
1934,8/6/1934,3850
1934,8/7/1934,2980
1934,8/8/1934,3260
1934,8/9/1934,8150
1934,8/10/1934,6530
1934,8/11/1934,4360
1934,8/12/1934,4700
1934,8/13/1934,3650
1934,8/14/1934,5430
1934,8/15/1934,3950
1934,8/16/1934,4050
1934,8/17/1934,3070
1934,8/18/1934,2800
1934,8/19/1934,2290
1934,8/20/1934,2070
1934,8/21/1934,1930
1934,8/22/1934,2540
1934,8/23/1934,2800
1934,8/24/1934,2220
1934,8/25/1934,3070
1934,8/26/1934,3070
1934,8/27/1934,7840
1934,8/28/1934,10000
1934,8/29/1934,9090
1934,8/30/1934,6530
1934,8/31/1934,4050
1934,9/1/1934,2890
1934,9/2/1934,2370
1934,9/3/1934,2400
1934,9/4/1934,2220
1934,9/5/1934,2070
1934,9/6/1934,2140
1934,9/7/1934,9730
1934,9/8/1934,34000
1934,9/9/1934,51300
1934,9/10/1934,28100
1934,9/11/1934,15600
1934,9/12/1934,10700
1934,9/13/1934,7850
1934,9/14/1934,10300
1934,9/15/1934,14800
1934,9/16/1934,11800
1934,9/17/1934,28800
1934,9/18/1934,38500
1934,9/19/1934,38500
1934,9/20/1934,20100
1934,9/21/1934,12500
1934,9/22/1934,9410
1934,9/23/1934,7250
1934,9/24/1934,5700
1934,9/25/1934,4930
1934,9/26/1934,4470
1934,9/27/1934,4050
1934,9/28/1934,3850
1934,9/29/1934,4360
1934,9/30/1934,5560
1935,10/1/1934,7250
1935,10/2/1934,9840
1935,10/3/1934,6700
1935,10/4/1934,4950
1935,10/5/1934,3960
1935,10/6/1934,3440
1935,10/7/1934,7660
1935,10/8/1934,21100
1935,10/9/1934,18800
1935,10/10/1934,10900
1935,10/11/1934,7420
1935,10/12/1934,5910
1935,10/13/1934,4720
1935,10/14/1934,4500
1935,10/15/1934,4280
1935,10/16/1934,3640
1935,10/17/1934,3340
1935,10/18/1934,3240
1935,10/19/1934,3240
1935,10/20/1934,3050
1935,10/21/1934,2960
1935,10/22/1934,2960
1935,10/23/1934,2700
1935,10/24/1934,2620
1935,10/25/1934,2540
1935,10/26/1934,2620
1935,10/27/1934,2540
1935,10/28/1934,2460
1935,10/29/1934,2460
1935,10/30/1934,2320
1935,10/31/1934,2320
1935,11/1/1934,2180
1935,11/2/1934,2320
1935,11/3/1934,2320
1935,11/4/1934,2540
1935,11/5/1934,2700
1935,11/6/1934,2960
1935,11/7/1934,3340
1935,11/8/1934,4390
1935,11/9/1934,3540
1935,11/10/1934,2960
1935,11/11/1934,2700
1935,11/12/1934,2780
1935,11/13/1934,2540
1935,11/14/1934,2540
1935,11/15/1934,2460
1935,11/16/1934,2540
1935,11/17/1934,2540
1935,11/18/1934,2460
1935,11/19/1934,2540
1935,11/20/1934,2320
1935,11/21/1934,2320
1935,11/22/1934,2540
1935,11/23/1934,2620
1935,11/24/1934,2620
1935,11/25/1934,4280
1935,11/26/1934,5780
1935,11/27/1934,6560
1935,11/28/1934,4840
1935,11/29/1934,11500
1935,11/30/1934,71000
1935,12/1/1934,67300
1935,12/2/1934,64000
1935,12/3/1934,72200
1935,12/4/1934,78200
1935,12/5/1934,43600
1935,12/6/1934,13100
1935,12/7/1934,10900
1935,12/8/1934,9170
1935,12/9/1934,8520
1935,12/10/1934,7880
1935,12/11/1934,7270
1935,12/12/1934,7120
1935,12/13/1934,6430
1935,12/14/1934,5910
1935,12/15/1934,5660
1935,12/16/1934,5420
1935,12/17/1934,5540
1935,12/18/1934,5060
1935,12/19/1934,5180
1935,12/20/1934,10000
1935,12/21/1934,13400
1935,12/22/1934,11600
1935,12/23/1934,9500
1935,12/24/1934,7120
1935,12/25/1934,6300
1935,12/26/1934,5910
1935,12/27/1934,6040
1935,12/28/1934,6980
1935,12/29/1934,5910
1935,12/30/1934,5540
1935,12/31/1934,5540
1935,1/1/1935,6820
1935,1/2/1935,14900
1935,1/3/1935,14900
1935,1/4/1935,13400
1935,1/5/1935,10500
1935,1/6/1935,7720
1935,1/7/1935,6560
1935,1/8/1935,6170
1935,1/9/1935,6300
1935,1/10/1935,8040
1935,1/11/1935,15800
1935,1/12/1935,19200
1935,1/13/1935,13000
1935,1/14/1935,10200
1935,1/15/1935,8200
1935,1/16/1935,7570
1935,1/17/1935,7120
1935,1/18/1935,7420
1935,1/19/1935,7570
1935,1/20/1935,7720
1935,1/21/1935,11200
1935,1/22/1935,12600
1935,1/23/1935,16000
1935,1/24/1935,41000
1935,1/25/1935,56200
1935,1/26/1935,57300
1935,1/27/1935,26700
1935,1/28/1935,14100
1935,1/29/1935,10900
1935,1/30/1935,9840
1935,1/31/1935,9170
1935,2/1/1935,8840
1935,2/2/1935,8840
1935,2/3/1935,8520
1935,2/4/1935,8200
1935,2/5/1935,8040
1935,2/6/1935,8200
1935,2/7/1935,7570
1935,2/8/1935,6980
1935,2/9/1935,6840
1935,2/10/1935,7420
1935,2/11/1935,11000
1935,2/12/1935,15000
1935,2/13/1935,14000
1935,2/14/1935,10000
1935,2/15/1935,13000
1935,2/16/1935,20000
1935,2/17/1935,25000
1935,2/18/1935,20000
1935,2/19/1935,15000
1935,2/20/1935,11900
1935,2/21/1935,10500
1935,2/22/1935,9500
1935,2/23/1935,8520
1935,2/24/1935,8400
1935,2/25/1935,8300
1935,2/26/1935,8200
1935,2/27/1935,8200
1935,2/28/1935,9620
1935,3/1/1935,11600
1935,3/2/1935,10500
1935,3/3/1935,8520
1935,3/4/1935,7570
1935,3/5/1935,7420
1935,3/6/1935,7120
1935,3/7/1935,7270
1935,3/8/1935,8740
1935,3/9/1935,9500
1935,3/10/1935,9170
1935,3/11/1935,8200
1935,3/12/1935,7650
1935,3/13/1935,15200
1935,3/14/1935,37400
1935,3/15/1935,49800
1935,3/16/1935,39300
1935,3/17/1935,18300
1935,3/18/1935,12500
1935,3/19/1935,10900
1935,3/20/1935,9840
1935,3/21/1935,9500
1935,3/22/1935,9500
1935,3/23/1935,9840
1935,3/24/1935,9530
1935,3/25/1935,13500
1935,3/26/1935,24300
1935,3/27/1935,33800
1935,3/28/1935,42600
1935,3/29/1935,31000
1935,3/30/1935,18400
1935,3/31/1935,15400
1935,4/1/1935,19800
1935,4/2/1935,38900
1935,4/3/1935,44800
1935,4/4/1935,38800
1935,4/5/1935,24000
1935,4/6/1935,20500
1935,4/7/1935,19200
1935,4/8/1935,23600
1935,4/9/1935,45000
1935,4/10/1935,43600
1935,4/11/1935,30000
